"date","Winner","title_bout","weight_class","B_fighter","B_Height_cms","B_Reach_cms","B_age","B_current_lose_streak","B_current_win_streak","B_longest_win_streak","B_losses","B_wins","B_total_rounds_fought","B_total_title_bouts","B_win_by_KO.TKO","B_win_by_Submission","B_win_by_Decision_Majority","B_win_by_Decision_Split","B_win_by_Decision_Unanimous","B_win_by_TKO_Doctor_Stoppage","R_fighter","R_Height_cms","R_Reach_cms","R_age","R_current_lose_streak","R_current_win_streak","R_longest_win_streak","R_losses","R_wins","R_total_rounds_fought","R_total_title_bouts","R_win_by_KO.TKO","R_win_by_Submission","R_win_by_Decision_Majority","R_win_by_Decision_Split","R_win_by_Decision_Unanimous","R_win_by_TKO_Doctor_Stoppage"
"2014-07-26","Blue","False","Lightweight","Jorge Masvidal",180.34,187.96,29,0,1,2,1,3,11,0,0,1,0,0,2,0,"Daron Cruickshank",172.72,182.88,29,0,2,2,2,5,16,0,3,0,0,1,1,0
"2014-07-26","Blue","False","Light Heavyweight","Patrick Cummins",187.96,193.04,33,0,1,1,1,1,3,0,1,0,0,0,0,0,"Kyle Kingsbury",193.04,193.04,32,3,0,4,4,4,19,0,1,0,0,1,2,0
"2014-07-26","Blue","False","Welterweight","Tim Means",187.96,190.5,30,3,0,2,3,2,13,0,1,0,0,0,1,0,"Hernani Perpetuo",182.88,187.96,29,1,0,0,1,0,3,0,0,0,0,0,0,0
"2014-07-26","Draw","False","Featherweight","Brian Ortega",172.72,175.26,23,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mike de la Torre",180.34,180.34,27,1,0,0,1,0,3,0,0,0,0,0,0,0
"2014-07-26","Blue","False","Lightweight","Tiago Trator",175.26,177.8,27,0,0,0,0,0,0,0,0,0,0,0,0,0,"Akbarh Arreola",177.8,180.34,31,0,0,0,0,0,0,0,0,0,0,0,0,0
"2014-07-26","Blue","False","Welterweight","Gilbert Burns",177.8,180.34,28,0,0,0,0,0,0,0,0,0,0,0,0,0,"Andreas Stahl",180.34,185.42,26,0,0,0,0,0,0,0,0,0,0,0,0,0
"2014-07-26","Blue","False","Women's Strawweight","Joanna Jedrzejczyk",167.64,165.1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,"Juliana Lima",165.1,165.1,32,0,0,0,0,0,0,0,0,0,0,0,0,0
"2014-07-26","Blue","False","Featherweight","Noad Lahat",175.26,175.26,30,1,0,0,1,0,1,0,0,0,0,0,0,0,"Steven Siler",180.34,177.8,27,2,0,3,3,5,18,0,1,1,0,0,3,0
"2014-07-19","Red","False","Featherweight","Diego Brandao",170.18,172.72,27,1,0,3,2,4,12,1,0,2,0,0,2,0,"Conor McGregor",175.26,187.96,26,0,2,2,0,2,4,0,1,0,0,0,1,0
"2014-07-19","Red","False","Welterweight","Zak Cummings",182.88,190.5,29,0,2,2,0,2,4,0,0,1,0,0,1,0,"Gunnar Nelson",180.34,182.88,25,0,3,3,0,3,5,0,0,2,0,0,1,0
"2014-07-19","Blue","False","Flyweight","Ian McCall",165.1,162.56,30,0,1,1,3,1,12,0,0,0,0,0,1,0,"Brad Pickett",167.64,172.72,35,0,1,2,3,4,15,0,1,1,0,1,1,0
"2014-07-19","Red","False","Lightweight","Naoyuki Kotani",172.72,167.64,32,2,0,0,2,0,5,0,0,0,0,0,0,0,"Norman Parke",180.34,177.8,27,1,0,3,1,3,12,1,0,0,0,0,3,0
"2014-07-19","Red","False","Light Heavyweight","Chris Dempsey",177.8,182.88,26,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ilir Latifi",177.8,185.42,30,0,1,1,1,1,4,0,0,1,0,0,0,0
"2014-07-19","Red","False","Flyweight","Phil Harris",162.56,162.56,30,2,0,1,3,1,7,0,0,0,0,0,1,0,"Neil Seery",162.56,162.56,34,1,0,0,1,0,3,0,0,0,0,0,0,0
"2014-07-19","Red","False","Middleweight","Mike King",190.5,190.5,30,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cathal Pendred",185.42,190.5,26,0,0,0,0,0,0,0,0,0,0,0,0,0
"2014-07-19","Blue","False","Middleweight","Trevor Smith",190.5,190.5,33,1,0,1,2,1,7,0,0,0,0,1,0,0,"Tor Troeng",187.96,195.58,31,1,0,1,1,1,4,0,0,1,0,0,0,0
"2014-07-19","Blue","False","Light Heavyweight","Nikita Krylov",190.5,195.58,22,1,0,1,2,1,5,0,1,0,0,0,0,0,"Cody Donovan",190.5,187.96,33,2,0,1,2,1,4,0,1,0,0,0,0,0
"2014-07-19","Red","False","Flyweight","Joshua Sampo",162.56,162.56,29,1,0,1,1,1,5,0,0,1,0,0,0,0,"Paddy Holohan",177.8,175.26,26,0,0,0,0,0,0,0,0,0,0,0,0,0
"2014-07-16","Red","False","Lightweight","Jim Miller",172.72,180.34,30,0,2,7,4,13,39,0,2,6,0,0,5,0,"Donald Cerrone",185.42,185.42,31,0,3,4,3,10,25,0,3,4,0,0,3,0
"2014-07-16","Red","False","Lightweight","Evan Dunham",177.8,177.8,32,2,0,4,5,7,30,0,1,1,0,3,1,1,"Edson Barboza",180.34,190.5,28,1,0,4,2,7,20,0,4,0,1,1,1,0
"2014-07-16","Red","False","Welterweight","Leonardo Mafra",177.8,177.8,25,1,0,0,1,0,3,0,0,0,0,0,0,0,"Rick Story",175.26,180.34,29,1,0,6,6,9,39,0,2,1,0,2,4,0
"2014-07-16","Blue","False","Lightweight","Joe Proctor",177.8,182.88,28,0,1,1,1,2,7,0,1,0,0,0,1,0,"Justin Salas",172.72,177.8,32,0,1,1,2,3,9,0,1,0,0,1,1,0
"2014-07-16","Red","False","Flyweight","Alptekin Ozkilic",165.1,165.1,28,1,0,1,1,1,6,0,0,0,0,1,0,0,"John Lineker",160.02,170.18,24,1,0,4,2,4,13,0,3,0,0,0,1,0
"2014-07-16","Red","False","Featherweight","Alex White",182.88,180.34,25,0,1,1,0,1,1,0,1,0,0,0,0,0,"Lucas Martins",182.88,182.88,25,0,2,2,1,2,5,0,1,1,0,0,0,0
"2014-07-16","Red","False","Lightweight","Pat Healy",182.88,187.96,30,5,0,0,5,0,13,0,0,0,0,0,0,0,"Gleison Tibau",177.8,180.34,30,1,0,3,8,13,52,0,1,4,0,3,5,0
"2014-07-16","Blue","False","Women's Bantamweight","Leslie Smith",175.26,167.64,31,1,0,0,1,0,3,0,0,0,0,0,0,0,"Jessamyn Duke",180.34,185.42,28,1,0,1,1,1,6,0,0,0,0,0,1,0
"2014-07-16","Blue","False","Bantamweight","Aljamain Sterling",170.18,180.34,24,0,1,1,0,1,3,0,0,0,0,0,1,0,"Hugo Viana",167.64,170.18,31,0,1,2,1,3,8,0,1,0,0,1,1,0
"2014-07-16","Red","False","Lightweight","Jerrod Sanders",172.72,182.88,34,0,0,0,0,0,0,0,0,0,0,0,0,0,"Yosdenis Cedeno",172.72,175.26,29,1,0,0,1,0,3,0,0,0,0,0,0,0
"2014-07-16","Red","False","Women's Strawweight","Tina Lahdemaki",157.48,157.48,26,0,0,0,0,0,0,0,0,0,0,0,0,0,"Claudia Gadelha",162.56,160.02,25,0,0,0,0,0,0,0,0,0,0,0,0,0
"2014-07-06","Red","False","Featherweight","BJ Penn",175.26,177.8,35,3,0,3,10,12,65,11,6,4,0,0,1,1,"Frankie Edgar",167.64,172.72,32,0,1,5,5,10,55,7,2,1,0,0,7,0
"2014-07-06","Red","True","Light Heavyweight","Matt Van Buren",195.58,193.04,28,0,0,0,0,0,0,0,0,0,0,0,0,0,"Corey Anderson",190.5,200.66,24,0,0,0,0,0,0,0,0,0,0,0,0,0
"2014-07-06","Blue","True","Middleweight","Eddie Gordon",182.88,193.04,30,0,0,0,0,0,0,0,0,0,0,0,0,0,"Dhiego Lima",187.96,187.96,25,0,0,0,0,0,0,0,0,0,0,0,0,0
"2014-07-06","Red","False","Heavyweight","Guto Inocente",190.5,195.58,28,0,0,0,0,0,0,0,0,0,0,0,0,0,"Derrick Lewis",190.5,200.66,29,0,1,1,0,1,1,0,1,0,0,0,0,0
"2014-07-06","Blue","False","Flyweight","Dustin Ortiz",165.1,165.1,25,0,1,1,1,2,9,0,1,0,0,1,0,0,"Justin Scoggins",170.18,167.64,22,0,2,2,0,2,4,0,1,0,0,0,1,0
"2014-07-06","Blue","False","Lightweight","Kevin Lee",175.26,195.58,21,1,0,0,1,0,3,0,0,0,0,0,0,0,"Jesse Ronson",177.8,182.88,28,2,0,0,2,0,6,0,0,0,0,0,0,0
"2014-07-06","Blue","False","Bantamweight","Leandro Issa",170.18,175.26,30,1,0,0,1,0,2,0,0,0,0,0,0,0,"Jumabieke Tuerxun",170.18,170.18,28,1,0,0,1,0,3,0,0,0,0,0,0,0
"2014-07-06","Red","False","Lightweight","Juan Puig",175.26,182.88,25,0,0,0,0,0,0,0,0,0,0,0,0,0,"Adriano Martins",177.8,182.88,31,1,0,1,1,1,3,0,0,1,0,0,0,0
"2014-07-06","Red","False","Light Heavyweight","Daniel Spohn",193.04,200.66,29,0,0,0,0,0,0,0,0,0,0,0,0,0,"Patrick Walsh",180.34,180.34,25,0,0,0,0,0,0,0,0,0,0,0,0,0
"2014-07-06","Red","False","Catch Weight","Alexis Dufresne",175.26,172.72,23,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sarah Moras",170.18,170.18,26,0,0,0,0,0,0,0,0,0,0,0,0,0
"2014-07-06","Draw","False","Light Heavyweight","Keith Berish",182.88,185.42,28,0,0,0,0,0,0,0,0,0,0,0,0,0,"Robert Drysdale",190.5,198.12,32,0,0,0,0,0,0,0,0,0,0,0,0,0
"2014-07-05","Red","True","Middleweight","Lyoto Machida",185.42,187.96,36,0,2,8,4,13,44,4,5,1,0,1,6,0,"Chris Weidman",187.96,198.12,30,0,7,7,0,7,14,2,3,2,0,0,2,0
"2014-07-05","Red","True","Women's Bantamweight","Alexis Davis",167.64,172.72,29,0,3,3,0,3,9,0,0,0,0,1,2,0,"Ronda Rousey",170.18,172.72,27,0,3,3,0,3,5,3,1,2,0,0,0,0
"2014-07-05","Red","False","Middleweight","Thiago Santos",187.96,193.04,30,0,1,1,1,1,2,0,1,0,0,0,0,0,"Uriah Hall",182.88,200.66,29,0,1,1,2,1,7,1,0,0,0,0,0,1
"2014-07-05","Blue","False","Bantamweight","Russell Doane",170.18,177.8,27,0,1,1,0,1,2,0,0,1,0,0,0,0,"Marcus Brimage",162.56,180.34,29,1,0,3,1,3,10,0,0,0,0,1,2,0
"2014-07-05","Red","False","Bantamweight","Alex Caceres",177.8,185.42,26,0,2,2,4,5,23,0,0,2,0,2,1,0,"Urijah Faber",167.64,170.18,35,1,0,4,3,6,26,3,0,4,0,0,2,0
"2014-07-05","Red","False","Welterweight","Ildemar Alcantara",187.96,198.12,31,0,1,2,1,3,11,0,0,1,0,1,1,0,"Kenny Robertson",177.8,187.96,30,0,1,1,3,2,10,0,0,2,0,0,0,0
"2014-07-05","Blue","False","Middleweight","Bruno Santos",175.26,175.26,26,1,0,0,1,0,3,0,0,0,0,0,0,0,"Chris Camozzi",187.96,193.04,27,2,0,4,4,6,26,0,0,1,0,2,2,1
"2014-07-05","Blue","False","Bantamweight","Rob Font",172.72,180.34,27,0,0,0,0,0,0,0,0,0,0,0,0,0,"George Roop",185.42,182.88,32,0,1,2,6,5,27,0,2,0,0,1,2,0
"2014-07-05","Red","False","Middleweight","Guilherme Vasconcelos",182.88,187.96,28,0,0,0,0,0,0,0,0,0,0,0,0,0,"Luke Zachrich",187.96,187.96,32,1,0,0,1,0,1,0,0,0,0,0,0,0
"2014-07-05","Draw","False","Middleweight","Bubba Bush",182.88,185.42,28,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kevin Casey",180.34,195.58,33,1,0,0,1,0,2,0,0,0,0,0,0,0
"2014-06-28","Red","False","Featherweight","Jeremy Stephens",172.72,180.34,28,0,3,3,8,10,45,0,4,0,0,1,4,1,"Cub Swanson",172.72,177.8,30,0,5,5,1,5,13,0,4,0,0,0,1,0
"2014-06-28","Red","False","Welterweight","Nico Musoke",182.88,190.5,28,0,2,2,0,2,4,0,0,1,0,0,1,0,"Kelvin Gastelum",175.26,180.34,22,0,3,3,0,3,7,1,0,1,0,2,0,0
"2014-06-28","Red","False","Middleweight","Andrew Craig",185.42,193.04,28,1,0,2,2,3,13,0,1,0,0,1,1,0,"Cezar Ferreira",185.42,198.12,29,1,0,3,1,3,8,1,0,1,0,1,1,0
"2014-06-28","Red","False","Featherweight","Hacran Dias",172.72,175.26,30,1,0,1,1,1,6,0,0,0,0,0,1,0,"Ricardo Lamas",172.72,180.34,32,1,0,4,1,4,13,1,2,1,0,0,1,0
"2014-06-28","Red","False","Middleweight","Antonio Braga Neto",190.5,195.58,26,0,1,1,0,1,1,0,0,1,0,0,0,0,"Clint Hester",187.96,195.58,27,0,3,3,0,3,8,0,1,0,0,0,1,1
"2014-06-28","Red","False","Lightweight","James Moontasri",177.8,180.34,26,0,0,0,0,0,0,0,0,0,0,0,0,0,"Joe Ellenberger",175.26,182.88,29,0,0,0,0,0,0,0,0,0,0,0,0,0
"2014-06-28","Blue","False","Lightweight","Diego Ferreira",175.26,187.96,29,0,0,0,0,0,0,0,0,0,0,0,0,0,"Colton Smith",182.88,180.34,26,2,0,1,2,1,8,1,0,0,0,0,1,0
"2014-06-28","Blue","False","Bantamweight","Cody Gibson",177.8,180.34,26,1,0,0,1,0,3,0,0,0,0,0,0,0,"Johnny Bedford",177.8,180.34,31,2,0,2,2,2,9,0,2,0,0,0,0,0
"2014-06-28","Red","False","Middleweight","Andy Enz",190.5,198.12,22,1,0,0,1,0,3,0,0,0,0,0,0,0,"Marcelo Guimaraes",182.88,185.42,31,1,0,1,1,1,5,0,0,0,0,1,0,0
"2014-06-28","Red","False","Flyweight","Shane Howell",172.72,175.26,30,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ray Borg",162.56,160.02,20,1,0,0,1,0,3,0,0,0,0,0,0,0
"2014-06-28","Red","False","Heavyweight","Anthony Hamilton",195.58,193.04,34,0,0,0,0,0,0,0,0,0,0,0,0,0,"Aleksei Oleinik",187.96,203.2,37,0,0,0,0,0,0,0,0,0,0,0,0,0
"2014-06-28","Blue","False","Middleweight","Nate Marquardt",182.88,187.96,35,2,0,4,6,10,34,1,4,2,0,0,4,0,"James Te Huna",187.96,190.5,32,2,0,4,3,5,14,0,3,0,0,0,2,0
"2014-06-28","Blue","False","Heavyweight","Jared Rosholt",187.96,190.5,27,0,2,2,0,2,6,0,0,0,0,0,2,0,"Soa Palelei",193.04,205.74,36,0,3,3,1,3,8,0,3,0,0,0,0,0
"2014-06-28","Blue","False","Featherweight","Charles Oliveira",177.8,187.96,24,0,1,2,5,5,18,0,0,5,0,0,0,0,"Hatsu Hioki",180.34,177.8,30,0,1,2,3,3,18,0,0,0,0,1,2,0
"2014-06-28","Red","False","Welterweight","Mike Rhodes",185.42,187.96,24,1,0,0,1,0,3,0,0,0,0,0,0,0,"Robert Whittaker",182.88,185.42,23,2,0,2,2,2,10,1,1,0,0,0,1,0
"2014-06-28","Red","False","Lightweight","Dashon Johnson",170.18,177.8,26,0,0,0,0,0,0,0,0,0,0,0,0,0,"Jake Matthews",180.34,185.42,19,0,0,0,0,0,0,0,0,0,0,0,0,0
"2014-06-28","Red","False","Flyweight","Roldan Sangcha-an",162.56,165.1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,"Richie Vaculik",167.64,175.26,31,1,0,0,1,0,1,0,0,0,0,0,0,0
"2014-06-28","Blue","False","Welterweight","Vik Grujic",180.34,185.42,37,1,0,0,1,0,3,0,0,0,0,0,0,0,"Chris Indich",177.8,185.42,27,1,0,0,1,0,3,0,0,0,0,0,0,0
"2014-06-28","Red","False","Welterweight","Rodrigo de Lima",170.18,190.5,23,0,0,0,0,0,0,0,0,0,0,0,0,0,"Neil Magny",190.5,203.2,26,0,2,2,2,3,13,0,0,0,0,0,3,0
"2014-06-28","Red","False","Featherweight","Ian Entwistle",165.1,162.56,27,0,0,0,0,0,0,0,0,0,0,0,0,0,"Dan Hooker",182.88,190.5,24,0,0,0,0,0,0,0,0,0,0,0,0,0
"2014-06-28","Red","False","Light Heavyweight","Sean O'Connell",185.42,187.96,30,1,0,0,1,0,1,0,0,0,0,0,0,0,"Gian Villante",190.5,193.04,28,1,0,1,2,1,8,0,1,0,0,0,0,0
"2014-06-14","Red","True","Flyweight","Ali Bagautinov",162.56,165.1,29,0,3,3,0,3,9,0,1,0,0,0,2,0,"Demetrious Johnson",160.02,167.64,27,0,5,5,2,7,33,5,1,1,0,1,4,0
"2014-06-14","Red","False","Welterweight","Tyron Woodley",175.26,187.96,32,0,2,2,1,3,7,0,3,0,0,0,0,0,"Rory MacDonald",182.88,193.04,24,0,1,5,2,7,22,0,2,1,0,0,4,0
"2014-06-14","Red","False","Light Heavyweight","Rafael Feijao",185.42,185.42,34,0,1,1,1,1,2,0,1,0,0,0,0,0,"Ryan Bader",187.96,187.96,31,0,1,5,4,9,27,1,3,1,0,0,5,0
"2014-06-14","Red","False","Heavyweight","Brendan Schaub",193.04,198.12,31,0,2,4,3,6,15,1,3,1,0,0,2,0,"Andrei Arlovski",190.5,195.58,35,0,3,6,4,10,26,5,7,2,0,0,1,0
"2014-06-14","Red","False","Light Heavyweight","Ryan Jimmo",185.42,185.42,32,0,1,1,2,3,10,0,2,0,0,0,1,0,"Ovince Saint Preux",190.5,203.2,31,0,3,3,0,3,5,0,1,1,1,0,0,0
"2014-06-14","Blue","False","Welterweight","Kiichi Kunimoto",177.8,180.34,33,0,1,1,0,1,1,0,0,0,0,0,0,0,"Daniel Sarafian",175.26,185.42,31,1,0,1,2,1,7,0,0,1,0,0,0,0
"2014-06-14","Red","False","Women's Bantamweight","Elizabeth Phillips",167.64,165.1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,"Valerie Letourneau",170.18,172.72,31,0,0,0,0,0,0,0,0,0,0,0,0,0
"2014-06-14","Red","False","Bantamweight","Mike Easton",167.64,177.8,30,3,0,3,3,3,17,0,1,0,1,0,1,0,"Yves Jabouin",170.18,172.72,35,1,0,3,3,4,16,0,0,0,0,3,1,0
"2014-06-14","Blue","False","Lightweight","Tae Hyun Bang",175.26,180.34,31,1,0,0,1,0,3,0,0,0,0,0,0,0,"Kajan Johnson",180.34,190.5,30,0,0,0,0,0,0,0,0,0,0,0,0,0
"2014-06-14","Blue","False","Bantamweight","Michinori Tanaka",165.1,170.18,23,0,0,0,0,0,0,0,0,0,0,0,0,0,"Roland Delorme",175.26,180.34,30,1,0,2,2,3,11,0,0,2,0,0,1,0
"2014-06-14","Red","False","Lightweight","Josh Shockley",185.42,187.96,24,0,0,0,0,0,0,0,0,0,0,0,0,0,"Jason Saggo",180.34,180.34,28,0,0,0,0,0,0,0,0,0,0,0,0,0
"2014-06-07","Red","False","Lightweight","Rustam Khabilov",172.72,185.42,27,0,3,3,0,3,5,0,1,0,0,0,1,1,"Benson Henderson",175.26,177.8,30,0,1,7,1,8,35,5,0,0,0,3,5,0
"2014-06-07","Red","False","Lightweight","Ross Pearson",172.72,175.26,29,1,0,3,4,7,27,1,2,0,0,0,4,1,"Diego Sanchez",177.8,182.88,32,2,0,6,7,13,55,2,5,0,0,2,6,0
"2014-06-07","Red","False","Flyweight","John Moraga",167.64,167.64,30,0,1,2,1,3,12,1,1,1,0,1,0,0,"John Dodson",160.02,167.64,29,0,1,3,1,4,12,2,3,0,0,0,1,0
"2014-06-07","Red","False","Lightweight","Jason High",172.72,180.34,32,0,2,2,2,2,8,0,0,1,0,0,1,0,"Rafael Dos Anjos",172.72,177.8,29,1,0,5,5,9,37,0,1,2,0,0,6,0
"2014-06-07","Blue","False","Lightweight","Piotr Hallmann",175.26,180.34,26,1,0,1,1,1,5,0,0,1,0,0,0,0,"Yves Edwards",175.26,185.42,37,3,0,6,9,10,42,0,5,2,0,1,2,0
"2014-06-07","Blue","False","Bantamweight","Bryan Caraway",172.72,172.72,29,0,1,2,1,3,11,0,0,3,0,0,0,0,"Erik Perez",172.72,172.72,24,0,1,3,1,4,9,0,2,1,0,0,1,0
"2014-06-07","Blue","False","Bantamweight","Sergio Pettis",167.64,175.26,20,1,0,1,1,1,6,0,0,0,0,0,1,0,"Yaotzin Meza",175.26,187.96,33,1,0,1,2,1,6,0,0,1,0,0,0,0
"2014-06-07","Blue","False","Welterweight","Lance Benoist",180.34,185.42,25,2,0,1,2,1,9,0,0,0,0,0,1,0,"Bobby Voelker",182.88,190.5,35,3,0,0,3,0,8,0,0,0,0,0,0,0
"2014-06-07","Red","False","Flyweight","Danny Martinez",167.64,170.18,28,1,0,0,1,0,3,0,0,0,0,0,0,0,"Scott Jorgensen",165.1,167.64,31,3,0,2,5,3,18,0,1,1,0,0,1,0
"2014-06-07","Red","False","Lightweight","Jake Lindsey",180.34,180.34,27,0,0,0,0,0,0,0,0,0,0,0,0,0,"Jon Tuck",180.34,185.42,29,1,0,1,1,1,6,0,0,0,0,0,1,0
"2014-06-07","Red","False","Light Heavyweight","Roger Narvaez",190.5,200.66,30,0,0,0,0,0,0,0,0,0,0,0,0,0,"Patrick Cummins",187.96,193.04,33,1,0,0,1,0,1,0,0,0,0,0,0,0
"2014-05-31","Red","False","Heavyweight","Fabio Maldonado",185.42,190.5,34,0,3,3,3,4,20,0,1,0,0,1,2,0,"Stipe Miocic",193.04,203.2,31,0,2,3,1,5,14,0,2,0,0,0,3,0
"2014-05-31","Blue","True","Heavyweight","Antonio Carlos Junior",187.96,200.66,24,0,0,0,0,0,0,0,0,0,0,0,0,0,"Vitor Miranda",185.42,195.58,35,0,0,0,0,0,0,0,0,0,0,0,0,0
"2014-05-31","Blue","True","Middleweight","Warlley Alves",180.34,182.88,23,0,0,0,0,0,0,0,0,0,0,0,0,0,"Marcio Alexandre Junior",182.88,190.5,25,0,0,0,0,0,0,0,0,0,0,0,0,0
"2014-05-31","Red","False","Welterweight","Alexander Yakovlev",190.5,187.96,29,0,0,0,0,0,0,0,0,0,0,0,0,0,"Demian Maia",185.42,182.88,36,2,0,5,6,12,45,1,1,6,0,0,5,0
"2014-05-31","Blue","False","Featherweight","Robert Peralta",172.72,180.34,28,0,1,1,2,3,13,0,2,0,0,0,1,0,"Rony Jason",170.18,177.8,30,0,1,3,1,4,8,1,2,1,0,0,1,0
"2014-05-31","Blue","False","Lightweight","Rashid Magomedov",175.26,177.8,29,0,1,1,0,1,3,0,0,0,0,0,1,0,"Rodrigo Damm",170.18,180.34,34,0,2,2,1,3,10,0,0,1,0,1,1,0
"2014-05-31","Red","False","Lightweight","Ernest Chavez",172.72,177.8,30,0,1,1,0,1,3,0,0,0,0,1,0,0,"Elias Silverio",180.34,185.42,27,0,2,2,0,2,6,0,0,0,0,0,2,0
"2014-05-31","Blue","False","Welterweight","Gasan Umalatov",180.34,180.34,31,1,0,0,1,0,3,0,0,0,0,0,0,0,"Paulo Thiago",180.34,185.42,33,1,0,2,6,5,26,0,1,1,0,0,3,0
"2014-05-31","Red","False","Featherweight","Mark Eddiva",172.72,172.72,28,0,1,1,0,1,3,0,0,0,0,0,1,0,"Kevin Souza",182.88,187.96,29,0,1,1,0,1,3,0,0,0,0,1,0,0
"2014-05-31","Red","False","Middleweight","Wagner Silva",182.88,180.34,27,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ricardo Abreu",180.34,185.42,30,0,0,0,0,0,0,0,0,0,0,0,0,0
"2014-05-31","Red","False","Heavyweight","Richardson Moreira",187.96,182.88,30,0,0,0,0,0,0,0,0,0,0,0,0,0,"Marcos Rogerio de Lima",185.42,190.5,28,0,0,0,0,0,0,0,0,0,0,0,0,0
"2014-05-31","Red","False","Bantamweight","Matt Hobar",177.8,177.8,27,0,0,0,0,0,0,0,0,0,0,0,0,0,"Pedro Munhoz",167.64,165.1,27,1,0,0,1,0,3,0,0,0,0,0,0,0
"2014-05-31","Blue","False","Middleweight","Gegard Mousasi",187.96,193.04,28,1,0,1,1,1,8,0,0,0,0,0,1,0,"Mark Munoz",182.88,182.88,36,1,0,4,4,8,25,0,4,0,0,1,3,0
"2014-05-31","Blue","False","Middleweight","CB Dollaway",187.96,193.04,30,0,1,3,5,8,24,1,2,2,0,1,3,0,"Francis Carmont",190.5,198.12,32,1,0,6,1,6,19,0,0,2,0,1,3,0
"2014-05-31","Blue","False","Middleweight","Sean Strickland",185.42,193.04,23,0,1,1,0,1,1,0,0,1,0,0,0,0,"Luke Barnatt",198.12,195.58,26,0,3,3,0,3,6,0,1,1,0,0,1,0
"2014-05-31","Blue","False","Featherweight","Niklas Backstrom",185.42,187.96,24,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tom Niinimaki",175.26,175.26,31,0,1,1,0,1,3,0,0,0,0,1,0,0
"2014-05-31","Red","False","Lightweight","Drew Dober",172.72,177.8,25,1,0,0,1,0,3,0,0,0,0,0,0,0,"Nick Hein",167.64,167.64,30,0,0,0,0,0,0,0,0,0,0,0,0,0
"2014-05-31","Red","False","Middleweight","Krzysztof Jotko",185.42,195.58,24,0,1,1,0,1,3,0,0,0,0,0,1,0,"Magnus Cedenblad",195.58,200.66,32,0,1,1,1,1,3,0,0,1,0,0,0,0
"2014-05-31","Blue","False","Bantamweight","Iuri Alcantara",175.26,180.34,33,0,1,2,3,4,17,0,1,0,0,1,2,0,"Vaughan Lee",167.64,167.64,31,0,1,1,3,3,13,0,0,1,0,0,2,0
"2014-05-31","Red","False","Welterweight","Pawel Pawlak",182.88,185.42,25,0,0,0,0,0,0,0,0,0,0,0,0,0,"Peter Sobotta",182.88,190.5,27,3,0,0,3,0,9,0,0,0,0,0,0,0
"2014-05-31","Blue","False","Featherweight","Maximo Blanco",172.72,180.34,30,2,0,1,3,1,10,0,0,0,0,0,1,0,"Andy Ogle",172.72,175.26,25,2,0,1,3,1,12,0,0,0,0,0,1,0
"2014-05-31","Blue","False","Heavyweight","Ruslan Magomedov",190.5,198.12,27,0,0,0,0,0,0,0,0,0,0,0,0,0,"Viktor Pesta",190.5,195.58,23,0,0,0,0,0,0,0,0,0,0,0,0,0
"2014-05-24","Blue","True","Bantamweight","TJ Dillashaw",167.64,170.18,28,0,1,4,2,5,14,1,2,1,0,0,2,0,"Renan Barao",167.64,177.8,27,0,7,7,0,7,19,4,2,2,0,0,3,0
"2014-05-24","Red","False","Light Heavyweight","Dan Henderson",180.34,187.96,43,0,1,4,5,7,34,3,2,0,0,2,3,0,"Daniel Cormier",180.34,182.88,35,0,3,3,0,3,7,0,1,0,0,0,2,0
"2014-05-24","Red","False","Welterweight","Jake Ellenberger",175.26,180.34,29,1,0,6,3,8,25,0,4,0,0,1,2,1,"Robbie Lawler",180.34,187.96,32,1,0,3,4,7,25,1,4,0,0,1,2,0
"2014-05-24","Red","False","Bantamweight","Francisco Rivera",172.72,172.72,32,0,2,2,2,3,11,0,2,0,0,0,1,0,"Takeya Mizugaki",170.18,172.72,30,0,4,4,2,6,23,0,1,0,0,3,2,0
"2014-05-24","Blue","False","Lightweight","James Krause",187.96,185.42,27,1,0,1,1,1,4,0,0,1,0,0,0,0,"Jamie Varner",172.72,182.88,29,2,0,2,4,3,16,0,1,1,0,1,0,0
"2014-05-24","Red","False","Lightweight","Francisco Trinaldo",175.26,177.8,35,0,1,2,2,4,12,0,1,2,0,1,0,0,"Michael Chiesa",185.42,190.5,26,0,1,2,1,3,7,1,0,3,0,0,0,0
"2014-05-24","Red","False","Lightweight","Katsunori Kikuno",172.72,167.64,32,0,1,1,0,1,3,0,0,0,0,0,1,0,"Tony Ferguson",180.34,193.04,30,0,1,3,1,4,9,1,1,1,0,0,1,1
"2014-05-24","Red","False","Bantamweight","Chico Camus",167.64,167.64,29,1,0,1,2,2,12,0,0,0,0,0,2,0,"Chris Holdsworth",180.34,180.34,26,0,1,1,0,1,2,1,0,1,0,0,0,0
